id,state,lgbt,FUNDOTHSTATE,FUNDLOCALGOV,FUNDSMHA,FUNDSTATEWELFARE,FUNDSTATEJUV,FUNDSTATEEDUC
201900640,AZ,0,0,0,0,0,0,0
201900641,AZ,0,0,0,1,0,0,0
201900642,AZ,0,1,0,1,1,0,0
201900643,AZ,0,0,0,1,1,0,0
201900644,AZ,0,0,0,1,1,1,0
201900645,AZ,0,0,0,0,0,0,0
201900646,AZ,1,0,0,0,0,0,0
201900647,AZ,0,0,0,1,0,0,0
201900648,AZ,0,0,0,0,0,0,0
201900649,AZ,0,0,0,0,1,0,0
201900650,AZ,1,1,1,1,1,1,1
201900651,AZ,1,0,0,0,1,0,0
201900652,AZ,0,0,1,1,0,0,0
201900653,AZ,0,0,0,0,0,0,0
201900654,AZ,0,0,0,0,0,0,0
201900655,AZ,0,0,0,1,1,1,0
201900656,AZ,0,1,0,0,0,0,0
201900657,AZ,1,1,1,1,1,1,1
201900658,AZ,0,0,0,1,0,0,0
201900659,AZ,0,1,1,1,0,0,0
201900660,AZ,0,0,0,1,0,0,0
201900661,AZ,0,0,1,1,1,1,0
201900662,AZ,0,0,0,1,0,0,0
201900663,AZ,0,0,0,1,0,0,0
201900664,AZ,0,1,1,1,1,1,0
201900665,AZ,0,1,0,1,1,0,0
201900666,AZ,0,0,0,1,0,0,0
201900667,AZ,0,0,0,0,0,0,0
201900668,AZ,0,0,1,0,1,1,0
201900669,AZ,0,0,0,1,0,0,0
201900670,AZ,0,1,1,1,1,1,1
201900671,AZ,0,0,0,1,1,1,0
201900672,AZ,0,0,0,0,1,0,0
201900673,AZ,0,0,1,1,1,0,0
201900674,AZ,0,0,0,0,0,0,0
201900675,AZ,0,0,0,0,1,0,0
201900676,AZ,0,0,0,0,0,0,0
201900677,AZ,0,0,0,1,1,0,0
201900678,AZ,0,0,0,0,1,1,0
201900679,AZ,1,0,0,1,1,0,0
201900680,AZ,0,1,1,1,1,1,0
201900681,AZ,0,0,0,0,0,0,0
201900682,AZ,0,0,0,1,0,0,0
201900683,AZ,0,0,0,1,0,0,0
201900684,AZ,0,0,0,0,0,0,0
201900685,AZ,1,1,1,1,1,1,0
201900686,AZ,0,1,1,1,1,0,0
201900687,AZ,0,0,0,1,0,0,0
201900688,AZ,0,0,0,1,0,0,0
201900689,AZ,0,0,0,1,1,1,0
201900690,AZ,0,0,0,0,0,0,0
201900691,AZ,0,0,0,0,0,0,0
201900692,AZ,0,0,0,1,1,1,0
201900693,AZ,0,0,0,1,0,0,0
201900694,AZ,1,1,1,1,1,1,1
201900695,AZ,0,0,0,0,0,0,0
201900696,AZ,1,1,1,1,1,1,1
201900697,AZ,1,1,1,1,1,1,1
201900698,AZ,1,1,1,1,1,1,1
201900699,AZ,1,0,0,1,0,1,0
201900700,AZ,0,0,0,1,1,1,0
201900701,AZ,0,0,0,1,1,0,0
201900702,AZ,0,1,1,1,1,0,0
201900703,AZ,0,0,0,1,0,0,0
201900704,AZ,0,0,0,1,0,0,0
201900705,AZ,0,0,0,1,0,0,0
201900706,AZ,0,0,0,1,1,0,0
201900707,AZ,1,1,1,1,0,0,0
201900708,AZ,0,0,0,1,0,0,0
201900709,AZ,0,0,0,1,0,0,0
201900710,AZ,0,0,0,0,0,0,0
201900711,AZ,0,0,0,0,1,0,0
201900712,AZ,0,0,0,0,1,1,0
201900713,AZ,0,0,0,1,0,0,0
201900714,AZ,1,0,0,1,1,0,0
201900715,AZ,0,0,0,0,1,0,0
201900716,AZ,1,0,0,1,0,0,0
201900717,AZ,0,0,0,1,1,1,0
201900718,AZ,0,0,0,1,0,0,0
201900719,AZ,0,0,0,1,0,0,0
201900720,AZ,1,0,0,0,0,0,0
201900721,AZ,1,0,0,0,0,0,0
201900722,AZ,1,0,0,1,0,0,0
201900723,AZ,0,0,0,0,1,0,0
201900724,AZ,0,0,1,1,0,0,0
201900725,AZ,0,0,0,1,0,0,0
201900726,AZ,0,0,0,1,0,0,0
201900727,AZ,0,0,0,1,0,0,0
201900728,AZ,0,0,1,1,0,0,0
201900729,AZ,0,0,0,1,1,0,0
201900730,AZ,0,0,0,0,0,0,0
201900731,AZ,0,0,0,0,0,0,0
201900732,AZ,0,0,0,1,1,0,0
201900733,AZ,0,0,0,0,0,0,0
201900734,AZ,0,0,0,1,1,0,0
201900735,AZ,0,0,0,0,0,0,0
201900736,AZ,0,0,0,0,0,0,0
201900737,AZ,0,0,0,1,1,1,0
201900738,AZ,0,0,0,0,0,0,0
201900739,AZ,0,0,0,0,0,0,0
201900740,AZ,1,0,0,1,0,0,0
201900741,AZ,1,0,0,1,0,0,0
201900742,AZ,0,0,0,1,0,0,0
201900743,AZ,1,1,1,1,1,1,1
201900744,AZ,1,0,0,0,0,0,0
201900745,AZ,1,0,0,1,0,0,0
201900746,AZ,0,1,1,1,1,1,1
201900747,AZ,0,1,1,1,1,1,0
201900748,AZ,1,0,0,1,1,0,0
201900749,AZ,0,1,1,1,1,1,1
201900750,AZ,0,0,0,0,0,0,0
201900751,AZ,0,1,1,1,1,0,0
201900752,AZ,1,1,1,1,1,1,1
201900753,AZ,1,1,0,0,1,0,0
201900754,AZ,0,1,1,1,0,0,0
201900755,AZ,1,1,1,1,1,1,0
201900756,AZ,0,0,1,1,1,0,0
201900757,AZ,1,1,1,1,1,1,1
201900758,AZ,0,0,0,1,0,0,0
201900759,AZ,0,0,0,1,0,0,0
201900760,AZ,0,0,0,0,0,0,0
201900761,AZ,1,1,1,1,1,1,1
201900762,AZ,1,1,0,0,1,0,0
201900763,AZ,1,0,0,0,0,0,0
201900764,AZ,0,0,1,1,0,0,0
201900765,AZ,1,0,0,0,0,0,0
201900766,AZ,0,0,0,0,1,0,0
201900767,AZ,1,1,0,1,0,0,0
201900768,AZ,0,1,1,1,1,0,0
201900769,AZ,0,0,0,1,1,0,0
201900770,AZ,0,0,0,1,1,0,0
201900771,AZ,0,0,0,1,1,0,0
201900772,AZ,0,0,0,0,0,0,0
201900773,AZ,0,0,0,0,0,0,0
201900774,AZ,1,0,0,1,0,0,0
201900775,AZ,0,0,1,1,0,0,0
201900776,AZ,0,1,1,1,1,0,0
201900777,AZ,1,1,0,1,1,1,0
201900778,AZ,0,0,0,1,0,0,0
201900779,AZ,0,0,0,1,0,0,0
201900780,AZ,1,0,0,1,1,0,0
201900781,AZ,0,0,0,1,1,0,0
201900782,AZ,1,0,0,0,0,0,0
201900783,AZ,0,0,0,0,0,0,0
201900784,AZ,1,0,1,1,0,0,1
201900785,AZ,0,0,0,0,0,0,0
201900786,AZ,0,0,1,1,0,0,0
201900787,AZ,0,0,0,1,1,0,0
201900788,AZ,0,0,1,0,0,0,0
201900789,AZ,0,0,0,0,0,0,0
201900790,AZ,0,0,0,0,1,0,0
201900791,AZ,0,1,0,1,1,0,0
201900792,AZ,1,0,0,0,0,0,0
201900793,AZ,0,0,0,1,0,0,0
201900794,AZ,0,1,1,1,0,0,0
201900795,AZ,0,0,0,1,1,1,0
201900796,AZ,0,0,0,0,0,0,0
201900797,AZ,0,1,1,0,1,0,0
201900798,AZ,0,0,0,0,0,0,0
201900799,AZ,1,0,0,0,0,0,0
201900800,AZ,0,0,0,0,0,0,0
201900801,AZ,0,0,0,1,1,1,0
201900802,AZ,0,0,0,0,0,0,0
201900803,AZ,0,0,0,1,0,0,0
201900804,AZ,1,0,0,0,0,0,0
201900805,AZ,0,0,1,0,0,0,0
201900806,AZ,0,0,0,1,0,0,0
201900807,AZ,1,0,0,0,0,0,0
201900808,AZ,0,0,0,1,1,1,0
201900809,AZ,0,0,0,1,0,0,0
201900810,AZ,0,0,0,1,0,0,0
201900811,AZ,0,0,0,1,0,0,0
201900812,AZ,1,1,1,1,1,1,0
201900813,AZ,1,0,0,0,0,0,0
201900814,AZ,0,1,0,0,0,0,0
201900815,AZ,0,1,1,1,0,0,0
201900816,AZ,0,0,0,1,1,0,1
201900817,AZ,1,0,0,1,1,0,1
201900818,AZ,0,0,1,0,0,0,0
201900819,AZ,0,0,0,1,0,0,0
201900820,AZ,0,0,0,1,0,0,0
201900821,AZ,0,1,0,0,0,0,0
201900822,AZ,0,1,1,1,1,1,0
201900823,AZ,0,0,0,0,1,0,0
201900824,AZ,0,0,0,1,0,0,0
201900825,AZ,0,1,1,1,1,1,0
201900826,AZ,1,1,1,1,1,1,1
201900827,AZ,0,0,0,1,0,0,0
201900828,AZ,0,0,0,1,0,0,0
201900829,AZ,0,0,0,1,0,0,0
201900830,AZ,1,1,1,1,1,1,0
201900831,AZ,0,0,0,0,1,0,0
201900832,AZ,0,1,1,1,1,1,0
201900833,AZ,0,0,0,1,0,1,0
201900834,AZ,0,0,0,1,0,0,0
201900835,AZ,1,0,0,1,1,0,0
201900836,AZ,0,0,0,0,0,0,0
201900837,AZ,1,0,0,1,1,0,0
201900838,AZ,0,0,0,0,0,0,0
201900839,AZ,0,0,0,1,0,1,0
201900840,AZ,0,0,0,1,0,0,0
201900841,AZ,0,0,1,1,1,0,0
201900842,AZ,0,0,0,1,1,0,0
201900843,AZ,0,0,0,0,1,0,0
201900844,AZ,0,1,0,1,1,0,0
201900845,AZ,0,0,0,1,1,1,1
201900846,AZ,0,0,0,0,0,0,0
201900847,AZ,0,1,1,1,1,0,0
201900848,AZ,1,1,1,1,1,1,1
201900849,AZ,0,0,0,1,1,1,1
201900850,AZ,0,1,1,1,0,1,0
201900851,AZ,1,1,1,0,1,1,0
201900852,AZ,1,0,1,0,0,1,0
201900853,AZ,0,0,0,0,0,0,0
201900854,AZ,0,0,0,0,1,0,0
201900855,AZ,0,0,0,0,0,0,0
201900856,AZ,1,1,0,0,0,1,0
201900857,AZ,0,1,0,0,0,0,0
201900858,AZ,0,0,0,1,0,0,0
201900859,AZ,1,0,0,0,0,0,0
201900860,AZ,1,0,0,0,0,0,0
201900861,AZ,0,0,0,1,1,1,0
201900862,AZ,0,0,0,1,1,0,0
201900863,AZ,1,0,0,0,0,0,0
201900864,AZ,0,0,0,0,0,0,0
201900865,AZ,0,0,0,1,0,0,0
201900866,AZ,0,0,0,1,0,0,0
201900867,AZ,0,1,1,1,1,1,1
201900868,AZ,1,0,0,1,0,0,0
201900869,AZ,0,1,0,1,1,1,0
201900870,AZ,0,0,0,0,0,0,0
201900871,AZ,0,0,0,0,1,0,0
201900872,AZ,0,0,0,0,0,0,0
201900873,AZ,0,0,0,0,0,0,0
201900874,AZ,1,1,1,1,1,1,1
201900875,AZ,0,1,1,1,1,0,0
201900876,AZ,0,0,0,1,0,0,0
201900877,AZ,0,1,1,1,1,0,0
201900878,AZ,0,1,1,1,0,0,0
201900879,AZ,1,1,1,1,1,0,0
201900880,AZ,1,1,1,1,1,1,1
201900881,AZ,1,0,0,0,0,0,0
201900882,AZ,0,0,0,0,0,0,0
201900883,AZ,0,1,1,1,1,0,0
201900884,AZ,1,1,1,1,1,1,0
201900885,AZ,1,1,1,1,1,1,0
201900886,AZ,0,1,0,0,1,1,0
201900887,AZ,1,1,0,1,1,1,0
201900888,AZ,0,0,0,0,0,0,0
201900889,AZ,0,0,0,1,1,1,0
201900890,AZ,1,0,0,1,1,0,0
201900891,AZ,0,1,1,1,1,0,0
201900892,AZ,0,0,0,1,0,0,0
201900893,AZ,1,0,0,1,1,0,0
201900894,AZ,0,1,1,1,0,0,0
201900895,AZ,0,0,0,0,1,0,0
201900896,AZ,0,1,0,1,0,0,0
201900897,CA,0,0,1,1,0,1,0
201900898,CA,0,1,1,1,0,1,0
201900899,CA,0,0,0,1,1,0,0
201900900,CA,1,0,1,0,1,0,1
201900901,CA,0,0,1,0,0,0,0
201900902,CA,1,1,1,0,1,0,0
201900903,CA,0,1,1,1,1,1,1
201900904,CA,1,0,0,1,1,1,0
201900905,CA,0,0,0,0,0,0,0
201900906,CA,0,1,1,1,1,0,0
201900907,CA,0,1,1,1,1,0,0
201900908,CA,0,0,1,0,0,0,0
201900909,CA,1,1,0,1,0,0,0
201900910,CA,1,0,1,1,0,0,0
201900911,CA,1,1,1,1,1,1,1
201900912,CA,1,1,1,1,1,0,0
201900913,CA,1,1,1,1,1,1,0
201900914,CA,1,0,0,0,0,0,0
201900915,CA,0,0,1,0,1,0,0
201900916,CA,1,0,0,0,0,0,0
201900917,CA,1,0,0,0,0,0,0
201900918,CA,0,0,1,1,1,0,1
201900919,CA,1,0,1,1,0,0,0
201900920,CA,1,0,1,0,0,0,0
201900921,CA,0,1,0,1,1,0,1
201900922,CA,0,0,0,0,0,0,0
201900923,CA,1,0,1,1,0,0,0
201900924,CA,0,0,0,0,0,0,0
201900925,CA,1,0,0,0,0,0,0
201900926,CA,0,0,1,0,1,0,0
201900927,CA,0,1,1,1,1,0,0
201900928,CA,0,0,0,0,0,0,0
201900929,CA,0,0,0,1,0,0,1
201900930,CA,0,1,1,0,0,0,0
201900931,CA,0,0,0,0,0,0,0
201900932,CA,1,0,1,0,0,0,0
201900933,CA,0,1,1,1,0,0,0
201900934,CA,1,1,1,1,0,0,0
201900935,CA,0,0,1,0,0,0,0
201900936,CA,0,0,1,0,0,1,0
201900937,CA,0,1,0,0,0,0,0
201900938,CA,1,1,1,1,0,0,0
201900939,CA,0,1,1,1,0,0,0
201900940,CA,0,0,0,0,0,0,0
201900941,CA,1,1,1,1,1,1,1
201900942,CA,0,0,0,0,0,0,0
201900943,CA,0,0,0,0,0,0,0
201900944,CA,1,1,1,1,1,1,1
201900945,CA,0,1,1,1,0,0,0
201900946,CA,0,1,1,1,1,0,1
201900947,CA,0,0,0,0,0,0,0
201900948,CA,0,0,1,1,1,1,1
201900949,CA,0,0,1,1,0,0,0
201900950,CA,0,0,1,1,1,0,0
201900951,CA,0,0,1,0,1,1,0
201900952,CA,1,0,0,0,0,0,0
201900953,CA,0,0,0,0,0,0,0
201900954,CA,1,1,1,1,1,0,1
201900955,CA,1,1,1,1,1,0,1
201900956,CA,1,0,1,1,0,1,0
201900957,CA,0,0,0,0,0,0,0
201900958,CA,1,0,0,0,0,0,0
201900959,CA,0,0,1,1,1,0,0
201900960,CA,0,1,1,0,1,0,0
201900961,CA,1,0,0,1,1,0,0
201900962,CA,0,0,0,0,0,0,0
201900963,CA,0,1,1,1,0,0,0
201900964,CA,0,0,0,0,0,0,0
201900965,CA,1,0,1,0,0,0,0
201900966,CA,0,0,0,0,0,0,0
201900967,CA,0,1,1,0,1,0,0
201900968,CA,1,0,0,0,0,0,0
201900969,CA,0,1,1,0,0,0,0
201900970,CA,0,0,0,1,0,0,0
201900971,CA,0,0,0,0,1,0,0
201900972,CA,0,0,0,1,1,0,0
201900973,CA,0,1,1,1,1,1,1
201900974,CA,0,0,0,0,1,0,0
201900975,CA,1,0,0,1,0,0,0
201900976,CA,0,0,0,0,0,0,0
201900977,CA,0,0,0,0,0,0,0
201900978,CA,0,0,0,0,0,0,0
201900979,CA,0,1,0,1,0,0,0
201900980,CA,1,1,1,1,1,1,0
201900981,CA,0,1,1,0,0,0,0
201900982,CA,0,0,1,0,0,0,0
201900983,CA,0,0,1,0,0,0,0
201900984,CA,0,0,1,0,0,0,0
201900985,CA,0,0,1,0,0,0,0
201900986,CA,0,0,1,0,0,0,0
201900987,CA,0,0,1,0,0,0,0
201900988,CA,1,0,1,1,0,0,0
201900989,CA,1,1,0,1,1,1,1
201900990,CA,0,1,1,1,0,0,0
201900991,CA,0,1,1,1,1,0,0
201900992,CA,0,0,1,1,1,0,0
201900993,CA,0,1,1,1,1,0,0
201900994,CA,1,0,0,0,0,0,0
201900995,CA,0,0,0,1,0,0,0
201900996,CA,0,1,1,0,1,0,0
201900997,CA,1,0,1,0,1,0,1
201900998,CA,0,0,0,0,0,0,0
201900999,CA,0,0,0,1,0,1,0
201901000,CA,0,0,1,1,1,1,0
201901001,CA,0,0,1,0,0,0,0
201901002,CA,0,1,1,0,0,0,0
201901003,CA,0,1,1,1,1,1,0
201901004,CA,0,0,1,1,1,1,0
201901005,CA,1,0,0,0,0,0,0
201901006,CA,0,0,0,0,1,0,0
201901007,CA,0,1,1,1,1,1,1
201901008,CA,0,0,1,0,1,1,1
201901009,CA,0,1,1,1,0,1,1
201901010,CA,0,0,0,0,0,0,0
201901011,CA,1,0,0,1,0,0,0
201901012,CA,0,0,0,0,0,0,0
201901013,CA,0,0,0,1,0,0,0
201901014,CA,1,0,1,0,0,0,0
201901015,CA,0,0,1,1,1,1,0
201901016,CA,0,0,0,0,0,0,0
201901017,CA,0,0,0,0,0,1,0
201901018,CA,0,1,1,1,0,0,0
201901019,CA,1,1,1,1,0,0,0
201901020,CA,1,1,1,1,0,1,0
201901021,CA,0,0,1,0,1,0,0
201901022,CA,0,0,0,0,0,1,0
201901023,CA,0,0,1,1,1,1,0
201901024,CA,0,0,0,0,0,0,0
201901025,CA,1,0,0,0,0,0,0
201901026,CA,1,0,0,1,1,0,0
201901027,CA,0,0,1,1,1,0,0
201901028,CA,1,0,0,0,0,0,0
201901029,CA,0,0,0,0,0,0,0
201901030,CA,0,0,0,0,0,0,0
201901031,CA,0,0,1,0,0,0,0
201901032,CA,1,0,1,1,0,0,0
201901033,CA,0,0,1,1,0,0,0
201901034,CA,0,0,1,0,0,0,0
201901035,CA,0,1,0,0,0,0,0
201901036,CA,1,0,1,1,1,1,0
201901037,CA,1,1,1,0,0,0,0
201901038,CA,1,1,1,1,1,0,0
201901039,CA,1,1,1,1,1,0,0
201901040,CA,0,1,1,1,1,1,1
201901041,CA,1,1,1,1,0,0,0
201901042,CA,0,0,0,0,0,1,0
201901043,CA,1,0,1,0,0,0,0
201901044,CA,0,0,1,0,0,0,0
201901045,CA,1,0,1,1,1,1,0
201901046,CA,0,0,1,0,0,0,0
201901047,CA,0,0,0,1,0,0,0
201901048,CA,0,0,0,0,0,0,0
201901049,CA,1,1,1,1,0,0,0
201901050,CA,0,0,0,0,0,0,0
201901051,CA,0,1,1,1,1,1,1
201901052,CA,1,0,0,1,1,0,0
201901053,CA,0,1,1,1,1,1,0
201901054,CA,0,1,1,1,1,1,0
201901055,CA,1,0,1,0,1,0,0
201901056,CA,1,0,0,0,0,0,0
201901057,CA,0,1,1,1,1,0,0
201901058,CA,0,0,0,0,0,0,0
201901059,CA,0,0,1,0,0,0,0
201901060,CA,1,0,1,0,0,0,0
201901061,CA,0,0,0,0,0,0,0
201901062,CA,1,0,1,1,1,0,0
201901063,CA,0,0,1,1,0,0,0
201901064,CA,0,1,0,0,0,0,0
201901065,CA,0,0,0,0,0,0,0
201901066,CA,0,0,0,0,0,0,0
201901067,CA,0,0,0,0,0,0,0
201901068,CA,0,0,0,0,0,0,0
201901069,CA,0,0,0,1,1,1,0
201901070,CA,1,0,1,1,1,0,0
201901071,CA,1,0,1,1,0,0,0
201901072,CA,0,1,1,1,0,0,0
201901073,CA,1,0,1,0,0,0,0
201901074,CA,1,0,1,1,1,0,0
201901075,CA,0,1,1,1,1,1,1
201901076,CA,0,0,1,0,0,1,0
201901077,CA,0,1,1,1,1,1,1
201901078,CA,0,0,1,1,1,0,0
201901079,CA,0,0,0,0,0,0,0
201901080,CA,1,0,0,0,0,0,0
201901081,CA,0,0,1,1,0,0,0
201901082,CA,0,1,1,1,0,1,0
201901083,CA,1,1,1,1,1,0,0
201901084,CA,1,0,1,1,1,0,0
201901085,CA,0,0,1,1,0,0,0
201901086,CA,0,0,0,0,0,0,0
201901087,CA,0,0,0,1,1,0,0
201901088,CA,0,1,1,1,1,1,1
201901089,CA,1,0,1,0,0,0,0
201901090,CA,0,1,1,1,1,1,1
201901091,CA,1,0,1,0,0,0,0
201901092,CA,1,0,1,1,1,1,1
201901093,CA,1,0,0,1,0,0,0
201901094,CA,1,1,1,1,1,0,0
201901095,CA,0,0,0,0,0,0,0
201901096,CA,1,0,0,0,0,0,0
201901097,CA,0,0,1,0,0,0,0
201901098,CA,1,0,0,0,0,0,0
201901099,CA,1,0,1,1,1,1,0
201901100,CA,0,0,0,1,0,0,0
201901101,CA,0,1,1,1,1,1,0
201901102,CA,0,0,0,1,1,0,0
201901103,CA,0,0,1,0,0,0,0
201901104,CA,0,0,1,1,0,0,0
201901105,CA,1,1,1,1,1,1,1
201901106,CA,0,0,1,1,0,0,0
201901107,CA,1,0,0,0,0,0,0
201901108,CA,1,0,0,0,0,0,0
201901109,CA,0,1,1,1,1,1,0
201901110,CA,1,0,0,0,0,0,0
201901111,CA,1,0,1,1,0,0,0
201901112,CA,0,1,1,1,1,1,1
201901113,CA,1,1,1,0,0,0,0
201901114,CA,0,0,0,0,0,0,0
201901115,CA,0,0,0,1,0,0,0
201901116,CA,1,1,1,1,1,0,1
201901117,CA,0,0,0,0,0,0,0
201901118,CA,0,0,1,1,1,0,0
201901119,CA,1,1,1,1,1,0,0
201901120,CA,1,0,0,1,1,0,0
201901121,CA,0,0,0,0,0,0,0
201901122,CA,0,1,1,1,0,0,0
201901123,CA,0,0,1,1,0,0,0
201901124,CA,0,0,1,0,0,0,0
201901125,CA,1,0,0,0,0,0,0
201901126,CA,1,0,0,0,0,0,1
201901127,CA,1,0,0,0,0,0,0
201901128,CA,1,0,0,0,0,0,0
201901129,CA,1,0,0,0,0,0,1
201901130,CA,1,0,0,0,0,0,0
201901131,CA,1,0,0,0,0,0,0
201901132,CA,0,0,0,0,0,0,0
201901133,CA,0,1,1,1,1,1,1
201901134,CA,0,0,1,1,0,0,0
201901135,CA,1,0,0,0,0,0,0
201901136,CA,0,0,0,0,0,0,0
201901137,CA,1,0,0,0,0,0,0
201901138,CA,0,1,1,1,0,0,0
201901139,CA,1,0,1,0,1,0,0
201901140,CA,0,0,1,1,0,0,0
201901141,CA,0,1,1,1,0,0,0
201901142,CA,0,0,1,0,0,0,0
201901143,CA,0,1,1,1,1,1,1
201901144,CA,1,0,0,0,0,0,0
201901145,CA,1,1,1,0,1,0,1
201901146,CA,1,0,0,0,0,0,0
201901147,CA,1,1,1,0,0,0,0
201901148,CA,1,1,1,0,0,0,0
201901149,CA,1,1,1,0,0,0,0
201901150,CA,1,1,1,1,1,0,1
201901151,CA,0,0,1,0,0,0,0
201901152,CA,0,0,1,1,1,0,0
201901153,CA,0,0,1,1,1,0,0
201901154,CA,0,0,0,0,0,0,0
201901155,CA,1,1,1,1,0,0,0
201901156,CA,0,1,1,1,1,0,0
201901157,CA,1,1,1,1,0,0,0
201901158,CA,0,0,1,0,0,0,0
201901159,CA,0,0,0,0,0,0,0
201901160,CA,0,0,1,0,1,1,0
201901161,CA,0,0,0,0,0,0,0
201901162,CA,1,0,1,1,1,0,1
201901163,CA,1,0,1,0,0,0,0
201901164,CA,1,0,1,1,0,0,0
201901165,CA,0,1,1,1,1,1,1
201901166,CA,0,0,0,0,0,0,0
201901167,CA,0,0,1,1,0,0,0
201901168,CA,0,0,0,1,1,0,0
201901169,CA,1,0,1,0,1,1,1
201901170,CA,0,0,1,0,0,0,0
201901171,CA,1,1,1,1,1,0,1
201901172,CA,0,0,0,1,0,0,0
201901173,CA,0,0,1,0,0,0,0
201901174,CA,0,1,1,1,1,1,1
201901175,CA,0,0,0,0,0,0,0
201901176,CA,1,0,1,1,0,0,0
201901177,CA,1,1,1,1,1,0,1
201901178,CA,1,0,0,1,0,0,0
201901179,CA,1,0,0,0,0,0,0
201901180,CA,0,1,1,1,1,1,1
201901181,CA,1,0,1,0,0,0,1
201901182,CA,1,0,1,0,0,0,0
201901183,CA,0,0,0,1,0,0,0
201901184,CA,0,0,0,0,0,0,0
201901185,CA,1,0,1,1,1,0,0
201901186,CA,1,0,1,1,1,0,0
201901187,CA,0,0,1,0,0,0,0
201901188,CA,0,0,0,0,0,0,0
201901189,CA,1,0,0,0,0,0,1
201901190,CA,1,0,0,1,1,0,0
201901191,CA,0,1,1,1,1,1,1
201901192,CA,0,0,1,1,1,0,0
201901193,CA,1,0,1,1,1,0,1
201901194,CA,0,0,1,0,0,0,0
201901195,CA,0,0,1,1,0,0,0
201901196,CA,0,0,0,0,0,0,0
201901197,CA,0,0,1,0,0,0,0
201901198,CA,0,1,1,1,1,1,1
201901199,CA,0,1,1,1,1,1,0
201901200,CA,0,1,1,1,0,0,0
201901201,CA,0,0,1,0,0,0,0
201901202,CA,0,0,1,1,0,0,0
201901203,CA,1,0,0,0,0,0,0
201901204,CA,0,1,1,1,1,1,0
201901205,CA,0,0,1,0,0,0,0
201901206,CA,0,0,0,0,0,0,0
201901207,CA,0,0,1,0,0,0,0
201901208,CA,1,0,1,0,1,0,0
201901209,CA,1,0,0,1,1,0,0
201901210,CA,0,0,1,0,1,0,0
201901211,CA,0,1,1,1,1,1,1
201901212,CA,0,1,1,1,1,1,1
201901213,CA,0,0,1,1,1,0,0
201901214,CA,0,0,1,0,1,1,0
201901215,CA,0,0,1,0,0,0,0
201901216,CA,1,0,1,1,1,1,0
201901217,CA,0,0,0,0,0,0,0
201901218,CA,0,1,1,1,1,1,0
201901219,CA,0,0,1,1,0,0,0
201901220,CA,0,0,1,1,0,0,0
201901221,CA,0,0,1,1,0,0,0
201901222,CA,0,0,1,1,1,1,0
201901223,CA,1,0,0,0,0,0,0
201901224,CA,1,0,1,1,1,1,0
201901225,CA,0,0,0,1,0,0,0
201901226,CA,1,0,1,1,1,0,1
201901227,CA,1,1,1,0,0,0,0
201901228,CA,1,1,0,1,1,1,1
201901229,CA,1,1,1,1,1,1,0
201901230,CA,1,0,0,1,1,0,1
201901231,CA,1,1,1,0,1,1,1
201901232,CA,1,0,0,0,0,0,0
201901233,CA,1,0,0,0,0,0,0
201901234,CA,1,0,0,0,0,0,0
201901235,CA,1,0,0,0,0,0,0
201901236,CA,0,0,0,0,0,0,0
201901237,CA,1,0,0,0,1,0,0
201901238,CA,0,0,0,0,0,0,0
201901239,CA,0,0,0,0,0,0,0
201901240,CA,0,0,0,1,0,0,0
201901241,CA,0,0,1,0,0,0,0
201901242,CA,1,0,1,0,1,1,0
201901243,CA,0,0,0,0,0,0,0
201901244,CA,0,0,1,1,0,0,0
201901245,CA,1,0,0,0,0,0,1
201901246,CA,0,0,0,1,0,0,0
201901247,CA,1,0,0,1,1,0,0
201901248,CA,0,0,1,0,0,0,0
201901249,CA,0,0,0,0,0,0,0
201901250,CA,0,0,1,0,0,0,0
201901251,CA,0,0,1,0,0,0,0
201901252,CA,1,1,1,1,1,0,0
201901253,CA,0,1,1,1,0,0,0
201901254,CA,0,0,1,1,0,0,0
201901255,CA,1,0,1,1,1,0,0
201901256,CA,1,0,1,0,1,0,0
201901257,CA,0,0,1,1,0,0,0
201901258,CA,1,0,1,0,0,0,0
201901259,CA,1,0,1,0,1,0,0
201901260,CA,1,1,1,1,1,1,0
201901261,CA,1,0,1,1,1,1,0
201901262,CA,0,0,0,0,0,0,0
201901263,CA,0,0,1,0,1,1,0
201901264,CA,0,0,1,1,0,0,0
201901265,CA,1,1,1,1,1,1,0
201901266,CA,0,0,1,1,1,0,0
201901267,CA,0,1,0,1,1,0,0
201901268,CA,0,1,1,1,1,0,1
201901269,CA,1,1,1,1,1,0,0
201901270,CA,0,0,0,1,0,0,0
201901271,CA,1,1,1,1,0,0,0
201901272,CA,1,0,1,1,1,1,0
201901273,CA,1,1,1,1,0,0,0
201901274,CA,1,0,1,0,0,0,0
201901275,CA,1,1,1,0,0,0,0
201901276,CA,0,0,1,1,1,1,0
201901277,CA,0,0,0,0,0,0,0
201901278,CA,1,0,1,0,1,1,0
201901279,CA,0,1,1,1,1,1,1
201901280,CA,0,0,0,0,0,0,0
201901281,CA,0,0,1,0,0,1,0
201901282,CA,0,0,1,1,0,1,0
201901283,CA,1,0,0,1,1,0,0
201901284,CA,0,0,1,0,1,0,0
201901285,CA,0,0,1,0,0,0,0
201901286,CA,0,1,1,1,1,1,1
201901287,CA,1,0,1,0,1,1,1
201901288,CA,1,0,1,1,0,1,0
201901289,CA,1,0,1,0,0,0,0
