region,case_state,year,govt_fund,lgbtq_perc,lgbtq_perc_actual,lgbtq_total,n,govt_total,perc_confirmed,lgbtq_actual,t,n_facility,state_policy,temp_id,t2,l_lgbtq_total,l_state_policy,l_govt_fund,l2_lgbtq_total,l2_state_policy,l2_govt_fund,l3_lgbtq_total,l3_state_policy,l3_govt_fund,l4_lgbtq_total,l4_state_policy,l4_govt_fund,l5_lgbtq_total,l5_state_policy,l5_govt_fund,l6_lgbtq_total,l6_state_policy,l6_govt_fund,l_lgbtq_perc,l2_lgbtq_perc,l3_lgbtq_perc,l4_lgbtq_perc,l5_lgbtq_perc,l6_lgbtq_perc,l_lgbtq_actual,l2_lgbtq_actual,l3_lgbtq_actual,l4_lgbtq_actual,l5_lgbtq_actual,l6_lgbtq_actual,l_lgbtq_perc_actual,l2_lgbtq_perc_actual,l3_lgbtq_perc_actual,l4_lgbtq_perc_actual,l5_lgbtq_perc_actual,l6_lgbtq_perc_actual
rhode island,39,2014,64.8256733681229,13.1147540983607,1.87353629976581,8,61,18.4990900477228,0.142857142857143,1.14285714285714,5,149.538808785621,80.4597701149425,239,25,93,48.2758620689655,68.9119996572011,39,98.8505747126437,63.2777102034737,33,29.8850574712644,34.2311865524303,46,2.29885057471264,59.4483601072592,142,66.6666666666667,49.0276617565872,12,71.264367816092,56.6191775300947,17.0955882352941,16.3179916317992,15.4205607476636,12.1693121693122,15.1871657754011,15.5844155844156,20.9774436090226,3.05882352941176,4.2,5.64912280701754,19.7565217391304,1.90909090909091,3.85614772224679,1.27984248092542,1.96261682242991,1.49447693307342,2.11299697744711,2.47933884297521
south carolina,40,2014,63.0370337302618,10.9090909090909,0.779220779220779,12,110,58.123541459754,0.0714285714285714,0.857142857142857,5,230.644830959377,4.59770114942529,240,25,8,80.4597701149425,64.8256733681229,93,48.2758620689655,68.9119996572011,39,98.8505747126437,63.2777102034737,33,29.8850574712644,34.2311865524303,46,2.29885057471264,59.4483601072592,142,66.6666666666667,49.0276617565872,13.1147540983607,17.0955882352941,16.3179916317992,15.4205607476636,12.1693121693122,15.1871657754011,1.14285714285714,20.9774436090226,3.05882352941176,4.2,5.64912280701754,19.7565217391304,1.87353629976581,3.85614772224679,1.27984248092542,1.96261682242991,1.49447693307342,2.11299697744711
south dakota,41,2014,53.839422684331,12.8571428571429,1.42857142857143,9,70,40.0563878198767,0.111111111111111,1,5,127.727479838386,4.59770114942529,241,25,12,4.59770114942529,63.0370337302618,8,80.4597701149425,64.8256733681229,93,48.2758620689655,68.9119996572011,39,98.8505747126437,63.2777102034737,33,29.8850574712644,34.2311865524303,46,2.29885057471264,59.4483601072592,10.9090909090909,13.1147540983607,17.0955882352941,16.3179916317992,15.4205607476636,12.1693121693122,0.857142857142857,1.14285714285714,20.9774436090226,3.05882352941176,4.2,5.64912280701754,0.779220779220779,1.87353629976581,3.85614772224679,1.27984248092542,1.96261682242991,1.49447693307342
tennessee,42,2014,47.3433427830878,9.85915492957746,0.492957746478873,21,213,82.8402026816401,0.05,1.05,5,293.122807347256,4.59770114942529,242,25,9,4.59770114942529,53.839422684331,12,4.59770114942529,63.0370337302618,8,80.4597701149425,64.8256733681229,93,48.2758620689655,68.9119996572011,39,98.8505747126437,63.2777102034737,33,29.8850574712644,34.2311865524303,12.8571428571429,10.9090909090909,13.1147540983607,17.0955882352941,16.3179916317992,15.4205607476636,1,0.857142857142857,1.14285714285714,20.9774436090226,3.05882352941176,4.2,1.42857142857143,0.779220779220779,1.87353629976581,3.85614772224679,1.27984248092542,1.96261682242991
texas,43,2014,58.9606064733955,15.8333333333333,1.52,76,480,259.75211618814,0.096,7.296,5,446.425574572205,16.0919540229885,243,25,21,4.59770114942529,47.3433427830878,9,4.59770114942529,53.839422684331,12,4.59770114942529,63.0370337302618,8,80.4597701149425,64.8256733681229,93,48.2758620689655,68.9119996572011,39,98.8505747126437,63.2777102034737,9.85915492957746,12.8571428571429,10.9090909090909,13.1147540983607,17.0955882352941,16.3179916317992,1.05,1,0.857142857142857,1.14285714285714,20.9774436090226,3.05882352941176,0.492957746478873,1.42857142857143,0.779220779220779,1.87353629976581,3.85614772224679,1.27984248092542
utah,44,2014,52.4734790846168,25.2808988764045,3.24114088159032,45,178,79.2006049101438,0.128205128205128,5.76923076923077,5,156.622704673959,16.0919540229885,244,25,76,16.0919540229885,58.9606064733955,21,4.59770114942529,47.3433427830878,9,4.59770114942529,53.839422684331,12,4.59770114942529,63.0370337302618,8,80.4597701149425,64.8256733681229,93,48.2758620689655,68.9119996572011,15.8333333333333,9.85915492957746,12.8571428571429,10.9090909090909,13.1147540983607,17.0955882352941,7.296,1.05,1,0.857142857142857,1.14285714285714,20.9774436090226,1.52,0.492957746478873,1.42857142857143,0.779220779220779,1.87353629976581,3.85614772224679
virginia,45,2014,49.2756033956826,8.52017937219731,0.695524846709984,19,223,124.497067460025,0.0816326530612245,1.55102040816327,5,256.452505092392,39.0804597701149,245,25,45,16.0919540229885,52.4734790846168,76,16.0919540229885,58.9606064733955,21,4.59770114942529,47.3433427830878,9,4.59770114942529,53.839422684331,12,4.59770114942529,63.0370337302618,8,80.4597701149425,64.8256733681229,25.2808988764045,15.8333333333333,9.85915492957746,12.8571428571429,10.9090909090909,13.1147540983607,5.76923076923077,7.296,1.05,1,0.857142857142857,1.14285714285714,3.24114088159032,1.52,0.492957746478873,1.42857142857143,0.779220779220779,1.87353629976581
vermont,46,2014,72.2389488638597,10.6382978723404,3.54609929078014,5,47,40.8559345071095,0.333333333333333,1.66666666666667,5,116.49978330946,89.6551724137931,246,25,19,39.0804597701149,49.2756033956826,45,16.0919540229885,52.4734790846168,76,16.0919540229885,58.9606064733955,21,4.59770114942529,47.3433427830878,9,4.59770114942529,53.839422684331,12,4.59770114942529,63.0370337302618,8.52017937219731,25.2808988764045,15.8333333333333,9.85915492957746,12.8571428571429,10.9090909090909,1.55102040816327,5.76923076923077,7.296,1.05,1,0.857142857142857,0.695524846709984,3.24114088159032,1.52,0.492957746478873,1.42857142857143,0.779220779220779
washington,47,2014,62.3702818789224,12.4434389140271,1.44271755524952,55,442,228.021178219056,0.115942028985507,6.3768115942029,5,347.851076101532,89.6551724137931,247,25,5,89.6551724137931,72.2389488638597,19,39.0804597701149,49.2756033956826,45,16.0919540229885,52.4734790846168,76,16.0919540229885,58.9606064733955,21,4.59770114942529,47.3433427830878,9,4.59770114942529,53.839422684331,10.6382978723404,8.52017937219731,25.2808988764045,15.8333333333333,9.85915492957746,12.8571428571429,1.66666666666667,1.55102040816327,5.76923076923077,7.296,1.05,1,3.54609929078014,0.695524846709984,3.24114088159032,1.52,0.492957746478873,1.42857142857143
wisconsin,48,2014,39.7273759428449,14.6579804560261,0.697999069334574,45,307,100.469760937515,0.0476190476190476,2.14285714285714,5,372.402136229474,73.5632183908046,248,25,55,89.6551724137931,62.3702818789224,5,89.6551724137931,72.2389488638597,19,39.0804597701149,49.2756033956826,45,16.0919540229885,52.4734790846168,76,16.0919540229885,58.9606064733955,21,4.59770114942529,47.3433427830878,12.4434389140271,10.6382978723404,8.52017937219731,25.2808988764045,15.8333333333333,9.85915492957746,6.3768115942029,1.66666666666667,1.55102040816327,5.76923076923077,7.296,1.05,1.44271755524952,3.54609929078014,0.695524846709984,3.24114088159032,1.52,0.492957746478873
west virginia,49,2014,63.6588996336639,16.1904761904762,0,17,105,68.919673897638,0,0,5,165.265152826583,9.19540229885057,249,25,45,73.5632183908046,39.7273759428449,55,89.6551724137931,62.3702818789224,5,89.6551724137931,72.2389488638597,19,39.0804597701149,49.2756033956826,45,16.0919540229885,52.4734790846168,76,16.0919540229885,58.9606064733955,14.6579804560261,12.4434389140271,10.6382978723404,8.52017937219731,25.2808988764045,15.8333333333333,2.14285714285714,6.3768115942029,1.66666666666667,1.55102040816327,5.76923076923077,7.296,0.697999069334574,1.44271755524952,3.54609929078014,0.695524846709984,3.24114088159032,1.52
wyoming,50,2014,72.9311902651181,15,0.882352941176471,9,60,49.488001710346,0.0588235294117647,0.529411764705882,5,126.395899126739,6.89655172413793,250,25,17,9.19540229885057,63.6588996336639,45,73.5632183908046,39.7273759428449,55,89.6551724137931,62.3702818789224,5,89.6551724137931,72.2389488638597,19,39.0804597701149,49.2756033956826,45,16.0919540229885,52.4734790846168,16.1904761904762,14.6579804560261,12.4434389140271,10.6382978723404,8.52017937219731,25.2808988764045,0,2.14285714285714,6.3768115942029,1.66666666666667,1.55102040816327,5.76923076923077,0,0.697999069334574,1.44271755524952,3.54609929078014,0.695524846709984,3.24114088159032
alaska,1,2015,70.4545454545455,15.9090909090909,0,14,88,62,0,0,6,193.896463248408,11.3924050632911,251,36,9,6.89655172413793,72.9311902651181,17,9.19540229885057,63.6588996336639,45,73.5632183908046,39.7273759428449,55,89.6551724137931,62.3702818789224,5,89.6551724137931,72.2389488638597,19,39.0804597701149,49.2756033956826,15,16.1904761904762,14.6579804560261,12.4434389140271,10.6382978723404,8.52017937219731,0.529411764705882,0,2.14285714285714,6.3768115942029,1.66666666666667,1.55102040816327,0.882352941176471,0,0.697999069334574,1.44271755524952,3.54609929078014,0.695524846709984
alabama,2,2015,58.273381294964,13.6690647482014,0.525733259546209,19,139,81,0.0384615384615385,0.730769230769231,6,188.816274111032,0,252,36,14,11.3924050632911,70.4545454545455,9,6.89655172413793,72.9311902651181,17,9.19540229885057,63.6588996336639,45,73.5632183908046,39.7273759428449,55,89.6551724137931,62.3702818789224,5,89.6551724137931,72.2389488638597,15.9090909090909,15,16.1904761904762,14.6579804560261,12.4434389140271,10.6382978723404,0,0.529411764705882,0,2.14285714285714,6.3768115942029,1.66666666666667,0,0.882352941176471,0,0.697999069334574,1.44271755524952,3.54609929078014
arkansas,3,2015,63.1578947368421,10.5263157894737,0.309597523219814,8,76,48,0.0294117647058824,0.235294117647059,6,184.423874745336,8.86075949367089,253,36,19,0,58.273381294964,14,11.3924050632911,70.4545454545455,9,6.89655172413793,72.9311902651181,17,9.19540229885057,63.6588996336639,45,73.5632183908046,39.7273759428449,55,89.6551724137931,62.3702818789224,13.6690647482014,15.9090909090909,15,16.1904761904762,14.6579804560261,12.4434389140271,0.730769230769231,0,0.529411764705882,0,2.14285714285714,6.3768115942029,0.525733259546209,0,0.882352941176471,0,0.697999069334574,1.44271755524952
arizona,4,2015,45.1612903225806,17.0087976539589,2.54462327106472,58,341,154,0.149606299212598,8.67716535433071,6,282.792599379365,12.0253164556962,254,36,8,8.86075949367089,63.1578947368421,19,0,58.273381294964,14,11.3924050632911,70.4545454545455,9,6.89655172413793,72.9311902651181,17,9.19540229885057,63.6588996336639,45,73.5632183908046,39.7273759428449,10.5263157894737,13.6690647482014,15.9090909090909,15,16.1904761904762,14.6579804560261,0.235294117647059,0.730769230769231,0,0.529411764705882,0,2.14285714285714,0.309597523219814,0.525733259546209,0,0.882352941176471,0,0.697999069334574
california,5,2015,56.1829878484632,24.0171551107934,3.63145987929523,336,1399,786,0.151202749140893,50.8041237113402,6,1332.74587932627,76.5822784810127,255,36,58,12.0253164556962,45.1612903225806,8,8.86075949367089,63.1578947368421,19,0,58.273381294964,14,11.3924050632911,70.4545454545455,9,6.89655172413793,72.9311902651181,17,9.19540229885057,63.6588996336639,17.0087976539589,10.5263157894737,13.6690647482014,15.9090909090909,15,16.1904761904762,8.67716535433071,0.235294117647059,0.730769230769231,0,0.529411764705882,0,2.54462327106472,0.309597523219814,0.525733259546209,0,0.882352941176471,0
colorado,6,2015,42.6799007444169,22.3325062034739,3.53782276490676,90,403,172,0.158415841584158,14.2574257425743,6,409.853698664417,60.126582278481,256,36,336,76.5822784810127,56.1829878484632,58,12.0253164556962,45.1612903225806,8,8.86075949367089,63.1578947368421,19,0,58.273381294964,14,11.3924050632911,70.4545454545455,9,6.89655172413793,72.9311902651181,24.0171551107934,17.0087976539589,10.5263157894737,13.6690647482014,15.9090909090909,15,50.8041237113402,8.67716535433071,0.235294117647059,0.730769230769231,0,0.529411764705882,3.63145987929523,2.54462327106472,0.309597523219814,0.525733259546209,0,0.882352941176471
connecticut,7,2015,73.0232558139535,22.7906976744186,1.5451320457233,49,215,157,0.0677966101694915,3.32203389830508,6,221.926839864416,62.0253164556962,257,36,90,60.126582278481,42.6799007444169,336,76.5822784810127,56.1829878484632,58,12.0253164556962,45.1612903225806,8,8.86075949367089,63.1578947368421,19,0,58.273381294964,14,11.3924050632911,70.4545454545455,22.3325062034739,24.0171551107934,17.0087976539589,10.5263157894737,13.6690647482014,15.9090909090909,14.2574257425743,50.8041237113402,8.67716535433071,0.235294117647059,0.730769230769231,0,3.53782276490676,3.63145987929523,2.54462327106472,0.309597523219814,0.525733259546209,0
delaware,8,2015,60.5263157894737,23.6842105263158,1.97368421052632,9,38,23,0.0833333333333333,0.75,6,52.8949022516213,40.5063291139241,258,36,49,62.0253164556962,73.0232558139535,90,60.126582278481,42.6799007444169,336,76.5822784810127,56.1829878484632,58,12.0253164556962,45.1612903225806,8,8.86075949367089,63.1578947368421,19,0,58.273381294964,22.7906976744186,22.3325062034739,24.0171551107934,17.0087976539589,10.5263157894737,13.6690647482014,3.32203389830508,14.2574257425743,50.8041237113402,8.67716535433071,0.235294117647059,0.730769230769231,1.5451320457233,3.53782276490676,3.63145987929523,2.54462327106472,0.309597523219814,0.525733259546209
florida,9,2015,43.1988041853513,22.5710014947683,2.75514572236608,151,669,289,0.122065727699531,18.4319248826291,6,650.656015499259,17.0886075949367,259,36,9,40.5063291139241,60.5263157894737,49,62.0253164556962,73.0232558139535,90,60.126582278481,42.6799007444169,336,76.5822784810127,56.1829878484632,58,12.0253164556962,45.1612903225806,8,8.86075949367089,63.1578947368421,23.6842105263158,22.7906976744186,22.3325062034739,24.0171551107934,17.0087976539589,10.5263157894737,0.75,3.32203389830508,14.2574257425743,50.8041237113402,8.67716535433071,0.235294117647059,1.97368421052632,1.5451320457233,3.53782276490676,3.63145987929523,2.54462327106472,0.309597523219814
georgia,10,2015,36.6459627329193,16.7701863354037,1.69586153953521,54,322,118,0.101123595505618,5.46067415730337,6,350.794646691106,3.79746835443038,260,36,151,17.0886075949367,43.1988041853513,9,40.5063291139241,60.5263157894737,49,62.0253164556962,73.0232558139535,90,60.126582278481,42.6799007444169,336,76.5822784810127,56.1829878484632,58,12.0253164556962,45.1612903225806,22.5710014947683,23.6842105263158,22.7906976744186,22.3325062034739,24.0171551107934,17.0087976539589,18.4319248826291,0.75,3.32203389830508,14.2574257425743,50.8041237113402,8.67716535433071,2.75514572236608,1.97368421052632,1.5451320457233,3.53782276490676,3.63145987929523,2.54462327106472
hawaii,11,2015,88.7573964497041,8.87573964497041,0,15,169,150,0,0,6,272.104687679545,41.7721518987342,261,36,54,3.79746835443038,36.6459627329193,151,17.0886075949367,43.1988041853513,9,40.5063291139241,60.5263157894737,49,62.0253164556962,73.0232558139535,90,60.126582278481,42.6799007444169,336,76.5822784810127,56.1829878484632,16.7701863354037,22.5710014947683,23.6842105263158,22.7906976744186,22.3325062034739,24.0171551107934,5.46067415730337,18.4319248826291,0.75,3.32203389830508,14.2574257425743,50.8041237113402,1.69586153953521,2.75514572236608,1.97368421052632,1.5451320457233,3.53782276490676,3.63145987929523
iowa,12,2015,64.9006622516556,7.28476821192053,0.910596026490066,11,151,98,0.125,1.375,6,240.685384343881,35.4430379746835,262,36,15,41.7721518987342,88.7573964497041,54,3.79746835443038,36.6459627329193,151,17.0886075949367,43.1988041853513,9,40.5063291139241,60.5263157894737,49,62.0253164556962,73.0232558139535,90,60.126582278481,42.6799007444169,8.87573964497041,16.7701863354037,22.5710014947683,23.6842105263158,22.7906976744186,22.3325062034739,0,5.46067415730337,18.4319248826291,0.75,3.32203389830508,14.2574257425743,0,1.69586153953521,2.75514572236608,1.97368421052632,1.5451320457233,3.53782276490676
idaho,13,2015,52.2727272727273,18.9393939393939,1.51515151515152,25,132,69,0.08,2,6,147.871595683772,12.0253164556962,263,36,11,35.4430379746835,64.9006622516556,15,41.7721518987342,88.7573964497041,54,3.79746835443038,36.6459627329193,151,17.0886075949367,43.1988041853513,9,40.5063291139241,60.5263157894737,49,62.0253164556962,73.0232558139535,7.28476821192053,8.87573964497041,16.7701863354037,22.5710014947683,23.6842105263158,22.7906976744186,1.375,0,5.46067415730337,18.4319248826291,0.75,3.32203389830508,0.910596026490066,0,1.69586153953521,2.75514572236608,1.97368421052632,1.5451320457233
illinois,14,2015,49.8470948012232,14.2201834862385,1.61363784241005,93,654,326,0.113475177304965,10.5531914893617,6,540.975661542266,56.3291139240506,264,36,25,12.0253164556962,52.2727272727273,11,35.4430379746835,64.9006622516556,15,41.7721518987342,88.7573964497041,54,3.79746835443038,36.6459627329193,151,17.0886075949367,43.1988041853513,9,40.5063291139241,60.5263157894737,18.9393939393939,7.28476821192053,8.87573964497041,16.7701863354037,22.5710014947683,23.6842105263158,2,1.375,0,5.46067415730337,18.4319248826291,0.75,1.51515151515152,0.910596026490066,0,1.69586153953521,2.75514572236608,1.97368421052632
indiana,15,2015,60.0760456273764,10.6463878326996,0.523592844231129,28,263,158,0.0491803278688525,1.37704918032787,6,309.245452017541,15.1898734177215,265,36,93,56.3291139240506,49.8470948012232,25,12.0253164556962,52.2727272727273,11,35.4430379746835,64.9006622516556,15,41.7721518987342,88.7573964497041,54,3.79746835443038,36.6459627329193,151,17.0886075949367,43.1988041853513,14.2201834862385,18.9393939393939,7.28476821192053,8.87573964497041,16.7701863354037,22.5710014947683,10.5531914893617,2,1.375,0,5.46067415730337,18.4319248826291,1.61363784241005,1.51515151515152,0.910596026490066,0,1.69586153953521,2.75514572236608
kansas,16,2015,54.3269230769231,16.8269230769231,2.40384615384615,35,208,113,0.142857142857143,5,6,162.248272222926,13.9240506329114,266,36,28,15.1898734177215,60.0760456273764,93,56.3291139240506,49.8470948012232,25,12.0253164556962,52.2727272727273,11,35.4430379746835,64.9006622516556,15,41.7721518987342,88.7573964497041,54,3.79746835443038,36.6459627329193,10.6463878326996,14.2201834862385,18.9393939393939,7.28476821192053,8.87573964497041,16.7701863354037,1.37704918032787,10.5531914893617,2,1.375,0,5.46067415730337,0.523592844231129,1.61363784241005,1.51515151515152,0.910596026490066,0,1.69586153953521
kentucky,17,2015,47.9041916167665,15.5688622754491,1.19760479041916,52,334,160,0.0769230769230769,4,6,342.267827807117,11.3924050632911,267,36,35,13.9240506329114,54.3269230769231,28,15.1898734177215,60.0760456273764,93,56.3291139240506,49.8470948012232,25,12.0253164556962,52.2727272727273,11,35.4430379746835,64.9006622516556,15,41.7721518987342,88.7573964497041,16.8269230769231,10.6463878326996,14.2201834862385,18.9393939393939,7.28476821192053,8.87573964497041,5,1.37704918032787,10.5531914893617,2,1.375,0,2.40384615384615,0.523592844231129,1.61363784241005,1.51515151515152,0.910596026490066,0
louisiana,18,2015,56.6037735849057,13.8364779874214,0,22,159,90,0,0,6,250.858077376918,2.53164556962025,268,36,52,11.3924050632911,47.9041916167665,35,13.9240506329114,54.3269230769231,28,15.1898734177215,60.0760456273764,93,56.3291139240506,49.8470948012232,25,12.0253164556962,52.2727272727273,11,35.4430379746835,64.9006622516556,15.5688622754491,16.8269230769231,10.6463878326996,14.2201834862385,18.9393939393939,7.28476821192053,4,5,1.37704918032787,10.5531914893617,2,1.375,1.19760479041916,2.40384615384615,0.523592844231129,1.61363784241005,1.51515151515152,0.910596026490066
massachusetts,19,2015,66.3551401869159,26.4797507788162,3.53063343717549,85,321,213,0.133333333333333,11.3333333333333,6,292.574436347319,61.3924050632911,269,36,22,2.53164556962025,56.6037735849057,52,11.3924050632911,47.9041916167665,35,13.9240506329114,54.3269230769231,28,15.1898734177215,60.0760456273764,93,56.3291139240506,49.8470948012232,25,12.0253164556962,52.2727272727273,13.8364779874214,15.5688622754491,16.8269230769231,10.6463878326996,14.2201834862385,18.9393939393939,0,4,5,1.37704918032787,10.5531914893617,2,0,1.19760479041916,2.40384615384615,0.523592844231129,1.61363784241005,1.51515151515152
maryland,20,2015,44.5026178010471,18.0628272251309,1.97562172774869,69,382,170,0.109375,7.546875,6,394.027880853281,48.1012658227848,270,36,85,61.3924050632911,66.3551401869159,22,2.53164556962025,56.6037735849057,52,11.3924050632911,47.9041916167665,35,13.9240506329114,54.3269230769231,28,15.1898734177215,60.0760456273764,93,56.3291139240506,49.8470948012232,26.4797507788162,13.8364779874214,15.5688622754491,16.8269230769231,10.6463878326996,14.2201834862385,11.3333333333333,0,4,5,1.37704918032787,10.5531914893617,3.53063343717549,0,1.19760479041916,2.40384615384615,0.523592844231129,1.61363784241005
maine,21,2015,31.25,12.5,3.30882352941176,26,208,65,0.264705882352941,6.88235294117647,6,159.914541952829,55.6962025316456,271,36,69,48.1012658227848,44.5026178010471,85,61.3924050632911,66.3551401869159,22,2.53164556962025,56.6037735849057,52,11.3924050632911,47.9041916167665,35,13.9240506329114,54.3269230769231,28,15.1898734177215,60.0760456273764,18.0628272251309,26.4797507788162,13.8364779874214,15.5688622754491,16.8269230769231,10.6463878326996,7.546875,11.3333333333333,0,4,5,1.37704918032787,1.97562172774869,3.53063343717549,0,1.19760479041916,2.40384615384615,0.523592844231129
michigan,22,2015,57.451403887689,15.9827213822894,2.68868210169355,74,463,266,0.168224299065421,12.4485981308411,6,333.833015119355,3.79746835443038,272,36,26,55.6962025316456,31.25,69,48.1012658227848,44.5026178010471,85,61.3924050632911,66.3551401869159,22,2.53164556962025,56.6037735849057,52,11.3924050632911,47.9041916167665,35,13.9240506329114,54.3269230769231,12.5,18.0628272251309,26.4797507788162,13.8364779874214,15.5688622754491,16.8269230769231,6.88235294117647,7.546875,11.3333333333333,0,4,5,3.30882352941176,1.97562172774869,3.53063343717549,0,1.19760479041916,2.40384615384615
minnesota,23,2015,45.4545454545455,13.0681818181818,1.77469135802469,46,352,160,0.135802469135802,6.24691358024691,6,282.821760653658,48.1012658227848,273,36,74,3.79746835443038,57.451403887689,26,55.6962025316456,31.25,69,48.1012658227848,44.5026178010471,85,61.3924050632911,66.3551401869159,22,2.53164556962025,56.6037735849057,52,11.3924050632911,47.9041916167665,15.9827213822894,12.5,18.0628272251309,26.4797507788162,13.8364779874214,15.5688622754491,12.4485981308411,6.88235294117647,7.546875,11.3333333333333,0,4,2.68868210169355,3.30882352941176,1.97562172774869,3.53063343717549,0,1.19760479041916
missouri,24,2015,76.9811320754717,7.92452830188679,0.452830188679245,21,265,204,0.0571428571428571,1.2,6,322.513779627537,6.32911392405063,274,36,46,48.1012658227848,45.4545454545455,74,3.79746835443038,57.451403887689,26,55.6962025316456,31.25,69,48.1012658227848,44.5026178010471,85,61.3924050632911,66.3551401869159,22,2.53164556962025,56.6037735849057,13.0681818181818,15.9827213822894,12.5,18.0628272251309,26.4797507788162,13.8364779874214,6.24691358024691,12.4485981308411,6.88235294117647,7.546875,11.3333333333333,0,1.77469135802469,2.68868210169355,3.30882352941176,1.97562172774869,3.53063343717549,0
mississippi,25,2015,65.6565656565657,17.1717171717172,2.34159779614325,17,99,65,0.136363636363636,2.31818181818182,6,186.410622820787,2.53164556962025,275,36,21,6.32911392405063,76.9811320754717,46,48.1012658227848,45.4545454545455,74,3.79746835443038,57.451403887689,26,55.6962025316456,31.25,69,48.1012658227848,44.5026178010471,85,61.3924050632911,66.3551401869159,7.92452830188679,13.0681818181818,15.9827213822894,12.5,18.0628272251309,26.4797507788162,1.2,6.24691358024691,12.4485981308411,6.88235294117647,7.546875,11.3333333333333,0.452830188679245,1.77469135802469,2.68868210169355,3.30882352941176,1.97562172774869,3.53063343717549
montana,26,2015,83.3333333333333,16.6666666666667,0.757575757575758,11,66,55,0.0454545454545455,0.5,6,29.9531547060132,7.59493670886076,276,36,17,2.53164556962025,65.6565656565657,21,6.32911392405063,76.9811320754717,46,48.1012658227848,45.4545454545455,74,3.79746835443038,57.451403887689,26,55.6962025316456,31.25,69,48.1012658227848,44.5026178010471,17.1717171717172,7.92452830188679,13.0681818181818,15.9827213822894,12.5,18.0628272251309,2.31818181818182,1.2,6.24691358024691,12.4485981308411,6.88235294117647,7.546875,2.34159779614325,0.452830188679245,1.77469135802469,2.68868210169355,3.30882352941176,1.97562172774869
north carolina,27,2015,42.7272727272727,16.5909090909091,1.07616707616708,73,440,188,0.0648648648648649,4.73513513513514,6,435.535857596679,10.126582278481,277,36,11,7.59493670886076,83.3333333333333,17,2.53164556962025,65.6565656565657,21,6.32911392405063,76.9811320754717,46,48.1012658227848,45.4545454545455,74,3.79746835443038,57.451403887689,26,55.6962025316456,31.25,16.6666666666667,17.1717171717172,7.92452830188679,13.0681818181818,15.9827213822894,12.5,0.5,2.31818181818182,1.2,6.24691358024691,12.4485981308411,6.88235294117647,0.757575757575758,2.34159779614325,0.452830188679245,1.77469135802469,2.68868210169355,3.30882352941176
north dakota,28,2015,35.9375,14.0625,3.515625,9,64,23,0.25,2.25,6,222.602335394459,6.32911392405063,278,36,73,10.126582278481,42.7272727272727,11,7.59493670886076,83.3333333333333,17,2.53164556962025,65.6565656565657,21,6.32911392405063,76.9811320754717,46,48.1012658227848,45.4545454545455,74,3.79746835443038,57.451403887689,16.5909090909091,16.6666666666667,17.1717171717172,7.92452830188679,13.0681818181818,15.9827213822894,4.73513513513514,0.5,2.31818181818182,1.2,6.24691358024691,12.4485981308411,1.07616707616708,0.757575757575758,2.34159779614325,0.452830188679245,1.77469135802469,2.68868210169355
nebraska,29,2015,69.6969696969697,10.6060606060606,3.90749601275917,14,132,92,0.368421052631579,5.15789473684211,6,97.4820726469669,8.22784810126582,279,36,9,6.32911392405063,35.9375,73,10.126582278481,42.7272727272727,11,7.59493670886076,83.3333333333333,17,2.53164556962025,65.6565656565657,21,6.32911392405063,76.9811320754717,46,48.1012658227848,45.4545454545455,14.0625,16.5909090909091,16.6666666666667,17.1717171717172,7.92452830188679,13.0681818181818,2.25,4.73513513513514,0.5,2.31818181818182,1.2,6.24691358024691,3.515625,1.07616707616708,0.757575757575758,2.34159779614325,0.452830188679245,1.77469135802469
new hampshire,30,2015,51.7241379310345,5.17241379310345,0,3,58,30,0,0,6,327.387512535644,27.8481012658228,280,36,14,8.22784810126582,69.6969696969697,9,6.32911392405063,35.9375,73,10.126582278481,42.7272727272727,11,7.59493670886076,83.3333333333333,17,2.53164556962025,65.6565656565657,21,6.32911392405063,76.9811320754717,10.6060606060606,14.0625,16.5909090909091,16.6666666666667,17.1717171717172,7.92452830188679,5.15789473684211,2.25,4.73513513513514,0.5,2.31818181818182,1.2,3.90749601275917,3.515625,1.07616707616708,0.757575757575758,2.34159779614325,0.452830188679245
new jersey,31,2015,54.9071618037135,23.342175066313,2.3163990523822102,88,377,207,0.099236641221374,8.73282442748092,6,388.900688435729,64.5569620253165,281,36,3,27.8481012658228,51.7241379310345,14,8.22784810126582,69.6969696969697,9,6.32911392405063,35.9375,73,10.126582278481,42.7272727272727,11,7.59493670886076,83.3333333333333,17,2.53164556962025,65.6565656565657,5.17241379310345,10.6060606060606,14.0625,16.5909090909091,16.6666666666667,17.1717171717172,0,5.15789473684211,2.25,4.73513513513514,0.5,2.31818181818182,0,3.90749601275917,3.515625,1.07616707616708,0.757575757575758,2.34159779614325
new mexico,32,2015,61.6352201257862,26.4150943396226,3.64346128822381,42,159,98,0.137931034482759,5.79310344827586,6,148.467495781173,41.7721518987342,282,36,88,64.5569620253165,54.9071618037135,3,27.8481012658228,51.7241379310345,14,8.22784810126582,69.6969696969697,9,6.32911392405063,35.9375,73,10.126582278481,42.7272727272727,11,7.59493670886076,83.3333333333333,23.342175066313,5.17241379310345,10.6060606060606,14.0625,16.5909090909091,16.6666666666667,8.73282442748092,0,5.15789473684211,2.25,4.73513513513514,0.5,2.3163990523822102,0,3.90749601275917,3.515625,1.07616707616708,0.757575757575758
