state,case_state,year,lgbtq_total,govt_total,lgbtq_perc,govt_fund,t,state_policy,temp_id,t2,l_lgbtq_total,l_state_policy,l_govt_fund,l2_lgbtq_total,l2_state_policy,l2_govt_fund,l3_lgbtq_total,l3_state_policy,l3_govt_fund,l4_lgbtq_total,l4_state_policy,l4_govt_fund,l5_lgbtq_total,l5_state_policy,l5_govt_fund,l6_lgbtq_total,l6_state_policy,l6_govt_fund,l_lgbtq_perc,l2_lgbtq_perc,l3_lgbtq_perc,l4_lgbtq_perc,l5_lgbtq_perc,l6_lgbtq_perc,fd_govt_fund,fd_l_govt_fund,fd_l2_govt_fund,fd_l3_govt_fund,fd_l4_govt_fund
maryland,20,2018,62,184,25.101214574898783,74.49392712550608,5,67.6829268292683,220,25,71,75.60975609756098,80,36,7.926829268292683,57.692307692307686,27,20.73170731707317,86.9767441860465,15,11.585365853658537,90.08264462809917,36,21.951219512195124,93.05555555555556,41,69.51219512195121,82.6923076923077,23.278688524590162,19.78021978021978,12.558139534883722,12.396694214876034,12.5,11.263736263736265,-5.506072874493924,22.307692307692314,-29.284436493738816,-3.105900442052672,-2.9729109274563825
maine,21,2018,19,163,10.555555555555555,90.55555555555556,5,56.09756097560976,221,25,62,67.6829268292683,74.49392712550608,71,75.60975609756098,80,36,7.926829268292683,57.692307692307686,27,20.73170731707317,86.9767441860465,15,11.585365853658537,90.08264462809917,36,21.951219512195124,93.05555555555556,25.101214574898783,23.278688524590162,19.78021978021978,12.558139534883722,12.396694214876034,12.5,16.06162843004948,-5.506072874493924,22.307692307692314,-29.284436493738816,-3.105900442052672
michigan,22,2018,64,297,18.13031161473088,84.13597733711048,5,29.268292682926827,222,25,19,56.09756097560976,90.55555555555556,62,67.6829268292683,74.49392712550608,71,75.60975609756098,80,36,7.926829268292683,57.692307692307686,27,20.73170731707317,86.9767441860465,15,11.585365853658537,90.08264462809917,10.555555555555555,25.101214574898783,23.278688524590162,19.78021978021978,12.558139534883722,12.396694214876034,-6.419578218445082,16.06162843004948,-5.506072874493924,22.307692307692314,-29.284436493738816
minnesota,23,2018,39,204,16.595744680851062,86.80851063829788,5,66.46341463414635,223,25,64,29.268292682926827,84.13597733711048,19,56.09756097560976,90.55555555555556,62,67.6829268292683,74.49392712550608,71,75.60975609756098,80,36,7.926829268292683,57.692307692307686,27,20.73170731707317,86.9767441860465,18.13031161473088,10.555555555555555,25.101214574898783,23.278688524590162,19.78021978021978,12.558139534883722,2.6725333011874,-6.419578218445082,16.06162843004948,-5.506072874493924,22.307692307692314
missouri,24,2018,21,182,9.95260663507109,86.25592417061611,5,15.24390243902439,224,25,39,66.46341463414635,86.80851063829788,64,29.268292682926827,84.13597733711048,19,56.09756097560976,90.55555555555556,62,67.6829268292683,74.49392712550608,71,75.60975609756098,80,36,7.926829268292683,57.692307692307686,16.595744680851062,18.13031161473088,10.555555555555555,25.101214574898783,23.278688524590162,19.78021978021978,-0.5525864676817633,2.6725333011874,-6.419578218445082,16.06162843004948,-5.506072874493924
mississippi,25,2018,27,138,15.789473684210526,80.7017543859649,5,6.097560975609756,225,25,21,15.24390243902439,86.25592417061611,39,66.46341463414635,86.80851063829788,64,29.268292682926827,84.13597733711048,19,56.09756097560976,90.55555555555556,62,67.6829268292683,74.49392712550608,71,75.60975609756098,80,9.95260663507109,16.595744680851062,18.13031161473088,10.555555555555555,25.101214574898783,23.278688524590162,-5.554169784651208,-0.5525864676817633,2.6725333011874,-6.419578218445082,16.06162843004948
montana,26,2018,12,80,14.457831325301203,96.3855421686747,5,22.5609756097561,226,25,27,6.097560975609756,80.7017543859649,21,15.24390243902439,86.25592417061611,39,66.46341463414635,86.80851063829788,64,29.268292682926827,84.13597733711048,19,56.09756097560976,90.55555555555556,62,67.6829268292683,74.49392712550608,15.789473684210526,9.95260663507109,16.595744680851062,18.13031161473088,10.555555555555555,25.101214574898783,15.6837877827098,-5.554169784651208,-0.5525864676817633,2.6725333011874,-6.419578218445082
north carolina,27,2018,47,233,16.376306620209057,81.18466898954703,5,11.585365853658537,227,25,12,22.5609756097561,96.3855421686747,27,6.097560975609756,80.7017543859649,21,15.24390243902439,86.25592417061611,39,66.46341463414635,86.80851063829788,64,29.268292682926827,84.13597733711048,19,56.09756097560976,90.55555555555556,14.457831325301203,15.789473684210526,9.95260663507109,16.595744680851062,18.13031161473088,10.555555555555555,-15.200873179127669,15.6837877827098,-5.554169784651208,-0.5525864676817633,2.6725333011874
north dakota,28,2018,7,28,20.588235294117645,82.35294117647058,5,6.707317073170732,228,25,47,11.585365853658537,81.18466898954703,12,22.5609756097561,96.3855421686747,27,6.097560975609756,80.7017543859649,21,15.24390243902439,86.25592417061611,39,66.46341463414635,86.80851063829788,64,29.268292682926827,84.13597733711048,16.376306620209057,14.457831325301203,15.789473684210526,9.95260663507109,16.595744680851062,18.13031161473088,1.168272186923545,-15.200873179127669,15.6837877827098,-5.554169784651208,-0.5525864676817633
nebraska,29,2018,19,131,13.970588235294118,96.32352941176471,5,4.878048780487805,229,25,7,6.707317073170732,82.35294117647058,47,11.585365853658537,81.18466898954703,12,22.5609756097561,96.3855421686747,27,6.097560975609756,80.7017543859649,21,15.24390243902439,86.25592417061611,39,66.46341463414635,86.80851063829788,20.588235294117645,16.376306620209057,14.457831325301203,15.789473684210526,9.95260663507109,16.595744680851062,13.97058823529413,1.168272186923545,-15.200873179127669,15.6837877827098,-5.554169784651208
new hampshire,30,2018,14,46,24.137931034482758,79.3103448275862,5,48.170731707317074,230,25,19,4.878048780487805,96.32352941176471,7,6.707317073170732,82.35294117647058,47,11.585365853658537,81.18466898954703,12,22.5609756097561,96.3855421686747,27,6.097560975609756,80.7017543859649,21,15.24390243902439,86.25592417061611,13.970588235294118,20.588235294117645,16.376306620209057,14.457831325301203,15.789473684210526,9.95260663507109,-17.013184584178504,13.97058823529413,1.168272186923545,-15.200873179127669,15.6837877827098
new jersey,31,2018,64,251,20.447284345047922,80.19169329073482,5,76.82926829268293,231,25,14,48.170731707317074,79.3103448275862,19,4.878048780487805,96.32352941176471,7,6.707317073170732,82.35294117647058,47,11.585365853658537,81.18466898954703,12,22.5609756097561,96.3855421686747,27,6.097560975609756,80.7017543859649,24.137931034482758,13.970588235294118,20.588235294117645,16.376306620209057,14.457831325301203,15.789473684210526,0.8813484631486119,-17.013184584178504,13.97058823529413,1.168272186923545,-15.200873179127669
new mexico,32,2018,18,60,27.692307692307693,92.3076923076923,5,54.268292682926834,232,25,64,76.82926829268293,80.19169329073482,14,48.170731707317074,79.3103448275862,19,4.878048780487805,96.32352941176471,7,6.707317073170732,82.35294117647058,47,11.585365853658537,81.18466898954703,12,22.5609756097561,96.3855421686747,20.447284345047922,24.137931034482758,13.970588235294118,20.588235294117645,16.376306620209057,14.457831325301203,12.115999016957488,0.8813484631486119,-17.013184584178504,13.97058823529413,1.168272186923545
nevada,33,2018,10,40,20.833333333333336,83.33333333333334,5,67.07317073170732,233,25,18,54.268292682926834,92.3076923076923,64,76.82926829268293,80.19169329073482,14,48.170731707317074,79.3103448275862,19,4.878048780487805,96.32352941176471,7,6.707317073170732,82.35294117647058,47,11.585365853658537,81.18466898954703,27.692307692307693,20.447284345047922,24.137931034482758,13.970588235294118,20.588235294117645,16.376306620209057,-8.974358974358964,12.115999016957488,0.8813484631486119,-17.013184584178504,13.97058823529413
new york,34,2018,166,667,19.644970414201183,78.93491124260355,5,69.51219512195121,234,25,10,67.07317073170732,83.33333333333334,18,54.268292682926834,92.3076923076923,64,76.82926829268293,80.19169329073482,14,48.170731707317074,79.3103448275862,19,4.878048780487805,96.32352941176471,7,6.707317073170732,82.35294117647058,20.833333333333336,27.692307692307693,20.447284345047922,24.137931034482758,13.970588235294118,20.588235294117645,-4.398422090729795,-8.974358974358964,12.115999016957488,0.8813484631486119,-17.013184584178504
ohio,35,2018,95,494,16.873889875666073,87.74422735346359,5,14.02439024390244,235,25,166,69.51219512195121,78.93491124260355,10,67.07317073170732,83.33333333333334,18,54.268292682926834,92.3076923076923,64,76.82926829268293,80.19169329073482,14,48.170731707317074,79.3103448275862,19,4.878048780487805,96.32352941176471,19.644970414201183,20.833333333333336,27.692307692307693,20.447284345047922,24.137931034482758,13.970588235294118,8.809316110860038,-4.398422090729795,-8.974358974358964,12.115999016957488,0.8813484631486119
oklahoma,36,2018,32,123,21.91780821917808,84.24657534246576,5,6.097560975609756,236,25,95,14.02439024390244,87.74422735346359,166,69.51219512195121,78.93491124260355,10,67.07317073170732,83.33333333333334,18,54.268292682926834,92.3076923076923,64,76.82926829268293,80.19169329073482,14,48.170731707317074,79.3103448275862,16.873889875666073,19.644970414201183,20.833333333333336,27.692307692307693,20.447284345047922,24.137931034482758,-3.4976520109978253,8.809316110860038,-4.398422090729795,-8.974358974358964,12.115999016957488
oregon,37,2018,26,147,15.853658536585366,89.63414634146342,5,76.21951219512195,237,25,32,6.097560975609756,84.24657534246576,95,14.02439024390244,87.74422735346359,166,69.51219512195121,78.93491124260355,10,67.07317073170732,83.33333333333334,18,54.268292682926834,92.3076923076923,64,76.82926829268293,80.19169329073482,21.91780821917808,16.873889875666073,19.644970414201183,20.833333333333336,27.692307692307693,20.447284345047922,5.38757099899766,-3.4976520109978253,8.809316110860038,-4.398422090729795,-8.974358974358964
pennsylvania,38,2018,93,454,16.577540106951872,80.92691622103388,5,42.073170731707314,238,25,26,76.21951219512195,89.63414634146342,32,6.097560975609756,84.24657534246576,95,14.02439024390244,87.74422735346359,166,69.51219512195121,78.93491124260355,10,67.07317073170732,83.33333333333334,18,54.268292682926834,92.3076923076923,15.853658536585366,21.91780821917808,16.873889875666073,19.644970414201183,20.833333333333336,27.692307692307693,-8.707230120429543,5.38757099899766,-3.4976520109978253,8.809316110860038,-4.398422090729795
rhode island,39,2018,11,44,19.642857142857142,78.57142857142857,5,79.8780487804878,239,25,93,42.073170731707314,80.92691622103388,26,76.21951219512195,89.63414634146342,32,6.097560975609756,84.24657534246576,95,14.02439024390244,87.74422735346359,166,69.51219512195121,78.93491124260355,10,67.07317073170732,83.33333333333334,16.577540106951872,15.853658536585366,21.91780821917808,16.873889875666073,19.644970414201183,20.833333333333336,-2.3554876496053083,-8.707230120429543,5.38757099899766,-3.4976520109978253,8.809316110860038
south carolina,40,2018,18,92,17.142857142857142,87.61904761904762,5,4.878048780487805,240,25,11,79.8780487804878,78.57142857142857,93,42.073170731707314,80.92691622103388,26,76.21951219512195,89.63414634146342,32,6.097560975609756,84.24657534246576,95,14.02439024390244,87.74422735346359,166,69.51219512195121,78.93491124260355,19.642857142857142,16.577540106951872,15.853658536585366,21.91780821917808,16.873889875666073,19.644970414201183,9.047619047619051,-2.3554876496053083,-8.707230120429543,5.38757099899766,-3.4976520109978253
south dakota,41,2018,3,44,6.122448979591836,89.79591836734694,5,4.878048780487805,241,25,18,4.878048780487805,87.61904761904762,11,79.8780487804878,78.57142857142857,93,42.073170731707314,80.92691622103388,26,76.21951219512195,89.63414634146342,32,6.097560975609756,84.24657534246576,95,14.02439024390244,87.74422735346359,17.142857142857142,19.642857142857142,16.577540106951872,15.853658536585366,21.91780821917808,16.873889875666073,2.176870748299322,9.047619047619051,-2.3554876496053083,-8.707230120429543,5.38757099899766
tennessee,42,2018,35,249,12.63537906137184,89.89169675090253,5,2.4390243902439024,242,25,3,4.878048780487805,89.79591836734694,18,4.878048780487805,87.61904761904762,11,79.8780487804878,78.57142857142857,93,42.073170731707314,80.92691622103388,26,76.21951219512195,89.63414634146342,32,6.097560975609756,84.24657534246576,6.122448979591836,17.142857142857142,19.642857142857142,16.577540106951872,15.853658536585366,21.91780821917808,0.09577838355558299,2.176870748299322,9.047619047619051,-2.3554876496053083,-8.707230120429543
texas,43,2018,51,279,15.133531157270031,82.7893175074184,5,14.634146341463413,243,25,35,2.4390243902439024,89.89169675090253,3,4.878048780487805,89.79591836734694,18,4.878048780487805,87.61904761904762,11,79.8780487804878,78.57142857142857,93,42.073170731707314,80.92691622103388,26,76.21951219512195,89.63414634146342,12.63537906137184,6.122448979591836,17.142857142857142,19.642857142857142,16.577540106951872,15.853658536585366,-7.102379243484123,0.09577838355558299,2.176870748299322,9.047619047619051,-2.3554876496053083
utah,44,2018,23,132,15.2317880794702,87.41721854304636,5,28.04878048780488,244,25,51,14.634146341463413,82.7893175074184,35,2.4390243902439024,89.89169675090253,3,4.878048780487805,89.79591836734694,18,4.878048780487805,87.61904761904762,11,79.8780487804878,78.57142857142857,93,42.073170731707314,80.92691622103388,15.133531157270031,12.63537906137184,6.122448979591836,17.142857142857142,19.642857142857142,16.577540106951872,4.627901035627957,-7.102379243484123,0.09577838355558299,2.176870748299322,9.047619047619051
virginia,45,2018,44,232,17.813765182186234,93.92712550607287,5,13.414634146341465,245,25,23,28.04878048780488,87.41721854304636,51,14.634146341463413,82.7893175074184,35,2.4390243902439024,89.89169675090253,3,4.878048780487805,89.79591836734694,18,4.878048780487805,87.61904761904762,11,79.8780487804878,78.57142857142857,15.2317880794702,15.133531157270031,12.63537906137184,6.122448979591836,17.142857142857142,19.642857142857142,6.509906963026509,4.627901035627957,-7.102379243484123,0.09577838355558299,2.176870748299322
vermont,46,2018,18,64,24.65753424657534,87.67123287671232,5,73.17073170731707,246,25,44,13.414634146341465,93.92712550607287,23,28.04878048780488,87.41721854304636,51,14.634146341463413,82.7893175074184,35,2.4390243902439024,89.89169675090253,3,4.878048780487805,89.79591836734694,18,4.878048780487805,87.61904761904762,17.813765182186234,15.2317880794702,15.133531157270031,12.63537906137184,6.122448979591836,17.142857142857142,-6.255892629360545,6.509906963026509,4.627901035627957,-7.102379243484123,0.09577838355558299
washington,47,2018,64,311,17.97752808988764,87.35955056179775,5,78.04878048780488,247,25,18,73.17073170731707,87.67123287671232,44,13.414634146341465,93.92712550607287,23,28.04878048780488,87.41721854304636,51,14.634146341463413,82.7893175074184,35,2.4390243902439024,89.89169675090253,3,4.878048780487805,89.79591836734694,24.65753424657534,17.813765182186234,15.2317880794702,15.133531157270031,12.63537906137184,6.122448979591836,-0.3116823149145773,-6.255892629360545,6.509906963026509,4.627901035627957,-7.102379243484123
wisconsin,48,2018,74,342,18.271604938271604,84.44444444444444,5,29.878048780487802,248,25,64,78.04878048780488,87.35955056179775,18,73.17073170731707,87.67123287671232,44,13.414634146341465,93.92712550607287,23,28.04878048780488,87.41721854304636,51,14.634146341463413,82.7893175074184,35,2.4390243902439024,89.89169675090253,17.97752808988764,24.65753424657534,17.813765182186234,15.2317880794702,15.133531157270031,12.63537906137184,-2.9151061173533037,-0.3116823149145773,-6.255892629360545,6.509906963026509,4.627901035627957
west virginia,49,2018,13,111,10.743801652892563,91.73553719008265,5,14.634146341463413,249,25,74,29.878048780487802,84.44444444444444,64,78.04878048780488,87.35955056179775,18,73.17073170731707,87.67123287671232,44,13.414634146341465,93.92712550607287,23,28.04878048780488,87.41721854304636,51,14.634146341463413,82.7893175074184,18.271604938271604,17.97752808988764,24.65753424657534,17.813765182186234,15.2317880794702,15.133531157270031,7.29109274563821,-2.9151061173533037,-0.3116823149145773,-6.255892629360545,6.509906963026509
wyoming,50,2018,9,47,18.75,97.91666666666666,5,7.926829268292683,250,25,13,14.634146341463413,91.73553719008265,74,29.878048780487802,84.44444444444444,64,78.04878048780488,87.35955056179775,18,73.17073170731707,87.67123287671232,44,13.414634146341465,93.92712550607287,23,28.04878048780488,87.41721854304636,10.743801652892563,18.271604938271604,17.97752808988764,24.65753424657534,17.813765182186234,15.2317880794702,6.181129476584005,7.29109274563821,-2.9151061173533037,-0.3116823149145773,-6.255892629360545
alaska,1,2019,17,80,18.27956989247312,86.02150537634408,6,15.24390243902439,251,36,9,7.926829268292683,97.91666666666666,13,14.634146341463413,91.73553719008265,74,29.878048780487802,84.44444444444444,64,78.04878048780488,87.35955056179775,18,73.17073170731707,87.67123287671232,44,13.414634146341465,93.92712550607287,18.75,10.743801652892563,18.271604938271604,17.97752808988764,24.65753424657534,17.813765182186234,-11.895161290322577,6.181129476584005,7.29109274563821,-2.9151061173533037,-0.3116823149145773
alabama,2,2019,17,140,9.444444444444445,77.77777777777779,6,0,252,36,17,15.24390243902439,86.02150537634408,9,7.926829268292683,97.91666666666666,13,14.634146341463413,91.73553719008265,74,29.878048780487802,84.44444444444444,64,78.04878048780488,87.35955056179775,18,73.17073170731707,87.67123287671232,18.27956989247312,18.75,10.743801652892563,18.271604938271604,17.97752808988764,24.65753424657534,-8.243727598566295,-11.895161290322577,6.181129476584005,7.29109274563821,-2.9151061173533037
arkansas,3,2019,36,138,17.82178217821782,68.31683168316832,6,10.975609756097562,253,36,17,0,77.77777777777779,17,15.24390243902439,86.02150537634408,9,7.926829268292683,97.91666666666666,13,14.634146341463413,91.73553719008265,74,29.878048780487802,84.44444444444444,64,78.04878048780488,87.35955056179775,9.444444444444445,18.27956989247312,18.75,10.743801652892563,18.271604938271604,17.97752808988764,-9.460946094609469,-8.243727598566295,-11.895161290322577,6.181129476584005,7.29109274563821
arizona,4,2019,108,325,25.653206650831358,77.19714964370546,6,17.682926829268293,254,36,36,10.975609756097562,68.31683168316832,17,0,77.77777777777779,17,15.24390243902439,86.02150537634408,9,7.926829268292683,97.91666666666666,13,14.634146341463413,91.73553719008265,74,29.878048780487802,84.44444444444444,17.82178217821782,9.444444444444445,18.27956989247312,18.75,10.743801652892563,18.271604938271604,8.880317960537141,-9.460946094609469,-8.243727598566295,-11.895161290322577,6.181129476584005
california,5,2019,303,695,31.827731092436974,73.00420168067227,6,93.90243902439023,255,36,108,17.682926829268293,77.19714964370546,36,10.975609756097562,68.31683168316832,17,0,77.77777777777779,17,15.24390243902439,86.02150537634408,9,7.926829268292683,97.91666666666666,13,14.634146341463413,91.73553719008265,25.653206650831358,17.82178217821782,9.444444444444445,18.27956989247312,18.75,10.743801652892563,-4.192947963033191,8.880317960537141,-9.460946094609469,-8.243727598566295,-11.895161290322577
colorado,6,2019,40,152,21.052631578947366,80,6,76.21951219512195,256,36,303,93.90243902439023,73.00420168067227,108,17.682926829268293,77.19714964370546,36,10.975609756097562,68.31683168316832,17,0,77.77777777777779,17,15.24390243902439,86.02150537634408,9,7.926829268292683,97.91666666666666,31.827731092436974,25.653206650831358,17.82178217821782,9.444444444444445,18.27956989247312,18.75,6.995798319327733,-4.192947963033191,8.880317960537141,-9.460946094609469,-8.243727598566295
connecticut,7,2019,92,185,40,80.43478260869566,6,79.8780487804878,257,36,40,76.21951219512195,80,303,93.90243902439023,73.00420168067227,108,17.682926829268293,77.19714964370546,36,10.975609756097562,68.31683168316832,17,0,77.77777777777779,17,15.24390243902439,86.02150537634408,21.052631578947366,31.827731092436974,25.653206650831358,17.82178217821782,9.444444444444445,18.27956989247312,0.4347826086956559,6.995798319327733,-4.192947963033191,8.880317960537141,-9.460946094609469
delaware,8,2019,9,27,25,75,6,59.756097560975604,258,36,92,79.8780487804878,80.43478260869566,40,76.21951219512195,80,303,93.90243902439023,73.00420168067227,108,17.682926829268293,77.19714964370546,36,10.975609756097562,68.31683168316832,17,0,77.77777777777779,40,21.052631578947366,31.827731092436974,25.653206650831358,17.82178217821782,9.444444444444445,-5.434782608695656,0.4347826086956559,6.995798319327733,-4.192947963033191,8.880317960537141
florida,9,2019,110,354,21.153846153846153,68.07692307692308,6,26.82926829268293,259,36,9,59.756097560975604,75,92,79.8780487804878,80.43478260869566,40,76.21951219512195,80,303,93.90243902439023,73.00420168067227,108,17.682926829268293,77.19714964370546,36,10.975609756097562,68.31683168316832,25,40,21.052631578947366,31.827731092436974,25.653206650831358,17.82178217821782,-6.92307692307692,-5.434782608695656,0.4347826086956559,6.995798319327733,-4.192947963033191
georgia,10,2019,59,181,25,76.69491525423729,6,3.6585365853658534,260,36,110,26.82926829268293,68.07692307692308,9,59.756097560975604,75,92,79.8780487804878,80.43478260869566,40,76.21951219512195,80,303,93.90243902439023,73.00420168067227,108,17.682926829268293,77.19714964370546,21.153846153846153,25,40,21.052631578947366,31.827731092436974,25.653206650831358,8.617992177314207,-6.92307692307692,-5.434782608695656,0.4347826086956559,6.995798319327733
hawaii,11,2019,8,30,20.51282051282051,76.92307692307693,6,76.21951219512195,261,36,59,3.6585365853658534,76.69491525423729,110,26.82926829268293,68.07692307692308,9,59.756097560975604,75,92,79.8780487804878,80.43478260869566,40,76.21951219512195,80,303,93.90243902439023,73.00420168067227,25,21.153846153846153,25,40,21.052631578947366,31.827731092436974,0.22816166883964684,8.617992177314207,-6.92307692307692,-5.434782608695656,0.4347826086956559
iowa,12,2019,19,120,13.286713286713287,83.91608391608392,6,42.68292682926829,262,36,8,76.21951219512195,76.92307692307693,59,3.6585365853658534,76.69491525423729,110,26.82926829268293,68.07692307692308,9,59.756097560975604,75,92,79.8780487804878,80.43478260869566,40,76.21951219512195,80,20.51282051282051,25,21.153846153846153,25,40,21.052631578947366,6.993006993006986,0.22816166883964684,8.617992177314207,-6.92307692307692,-5.434782608695656
idaho,13,2019,38,113,27.142857142857142,80.71428571428572,6,12.804878048780488,263,36,19,42.68292682926829,83.91608391608392,8,76.21951219512195,76.92307692307693,59,3.6585365853658534,76.69491525423729,110,26.82926829268293,68.07692307692308,9,59.756097560975604,75,92,79.8780487804878,80.43478260869566,13.286713286713287,20.51282051282051,25,21.153846153846153,25,40,-3.201798201798198,6.993006993006986,0.22816166883964684,8.617992177314207,-6.92307692307692
illinois,14,2019,75,272,18.89168765743073,68.51385390428212,6,73.78048780487805,264,36,38,12.804878048780488,80.71428571428572,19,42.68292682926829,83.91608391608392,8,76.21951219512195,76.92307692307693,59,3.6585365853658534,76.69491525423729,110,26.82926829268293,68.07692307692308,9,59.756097560975604,75,27.142857142857142,13.286713286713287,20.51282051282051,25,21.153846153846153,25,-12.200431810003607,-3.201798201798198,6.993006993006986,0.22816166883964684,8.617992177314207
indiana,15,2019,38,239,13.333333333333334,83.85964912280703,6,26.82926829268293,265,36,75,73.78048780487805,68.51385390428212,38,12.804878048780488,80.71428571428572,19,42.68292682926829,83.91608391608392,8,76.21951219512195,76.92307692307693,59,3.6585365853658534,76.69491525423729,110,26.82926829268293,68.07692307692308,18.89168765743073,27.142857142857142,13.286713286713287,20.51282051282051,25,21.153846153846153,15.345795218524913,-12.200431810003607,-3.201798201798198,6.993006993006986,0.22816166883964684
kansas,16,2019,22,88,19.130434782608695,76.52173913043478,6,15.853658536585366,266,36,38,26.82926829268293,83.85964912280703,75,73.78048780487805,68.51385390428212,38,12.804878048780488,80.71428571428572,19,42.68292682926829,83.91608391608392,8,76.21951219512195,76.92307692307693,59,3.6585365853658534,76.69491525423729,13.333333333333334,18.89168765743073,27.142857142857142,13.286713286713287,20.51282051282051,25,-7.337909992372246,15.345795218524913,-12.200431810003607,-3.201798201798198,6.993006993006986
kentucky,17,2019,27,175,12.385321100917432,80.27522935779817,6,20.73170731707317,267,36,22,15.853658536585366,76.52173913043478,38,26.82926829268293,83.85964912280703,75,73.78048780487805,68.51385390428212,38,12.804878048780488,80.71428571428572,19,42.68292682926829,83.91608391608392,8,76.21951219512195,76.92307692307693,19.130434782608695,13.333333333333334,18.89168765743073,27.142857142857142,13.286713286713287,20.51282051282051,3.753490227363386,-7.337909992372246,15.345795218524913,-12.200431810003607,-3.201798201798198
louisiana,18,2019,48,79,25.396825396825395,41.7989417989418,6,6.707317073170732,268,36,27,20.73170731707317,80.27522935779817,22,15.853658536585366,76.52173913043478,38,26.82926829268293,83.85964912280703,75,73.78048780487805,68.51385390428212,38,12.804878048780488,80.71428571428572,19,42.68292682926829,83.91608391608392,12.385321100917432,19.130434782608695,13.333333333333334,18.89168765743073,27.142857142857142,13.286713286713287,-38.47628755885637,3.753490227363386,-7.337909992372246,15.345795218524913,-12.200431810003607
massachusetts,19,2019,78,203,23.636363636363637,61.51515151515151,6,81.70731707317073,269,36,48,6.707317073170732,41.7989417989418,27,20.73170731707317,80.27522935779817,22,15.853658536585366,76.52173913043478,38,26.82926829268293,83.85964912280703,75,73.78048780487805,68.51385390428212,38,12.804878048780488,80.71428571428572,25.396825396825395,12.385321100917432,19.130434782608695,13.333333333333334,18.89168765743073,27.142857142857142,19.71620971620971,-38.47628755885637,3.753490227363386,-7.337909992372246,15.345795218524913
maryland,20,2019,82,158,29.078014184397162,56.02836879432624,6,72.5609756097561,270,36,78,81.70731707317073,61.51515151515151,48,6.707317073170732,41.7989417989418,27,20.73170731707317,80.27522935779817,22,15.853658536585366,76.52173913043478,38,26.82926829268293,83.85964912280703,75,73.78048780487805,68.51385390428212,23.636363636363637,25.396825396825395,12.385321100917432,19.130434782608695,13.333333333333334,18.89168765743073,-5.486782720825268,19.71620971620971,-38.47628755885637,3.753490227363386,-7.337909992372246
maine,21,2019,23,152,12.70718232044199,83.97790055248619,6,68.90243902439023,271,36,82,72.5609756097561,56.02836879432624,78,81.70731707317073,61.51515151515151,48,6.707317073170732,41.7989417989418,27,20.73170731707317,80.27522935779817,22,15.853658536585366,76.52173913043478,38,26.82926829268293,83.85964912280703,29.078014184397162,23.636363636363637,25.396825396825395,12.385321100917432,19.130434782608695,13.333333333333334,27.94953175815995,-5.486782720825268,19.71620971620971,-38.47628755885637,3.753490227363386
michigan,22,2019,70,273,19.021739130434785,74.18478260869566,6,40.853658536585364,272,36,23,68.90243902439023,83.97790055248619,82,72.5609756097561,56.02836879432624,78,81.70731707317073,61.51515151515151,48,6.707317073170732,41.7989417989418,27,20.73170731707317,80.27522935779817,22,15.853658536585366,76.52173913043478,12.70718232044199,29.078014184397162,23.636363636363637,25.396825396825395,12.385321100917432,19.130434782608695,-9.793117943790534,27.94953175815995,-5.486782720825268,19.71620971620971,-38.47628755885637
minnesota,23,2019,46,196,17.293233082706767,73.68421052631578,6,70.1219512195122,273,36,70,40.853658536585364,74.18478260869566,23,68.90243902439023,83.97790055248619,82,72.5609756097561,56.02836879432624,78,81.70731707317073,61.51515151515151,48,6.707317073170732,41.7989417989418,27,20.73170731707317,80.27522935779817,19.021739130434785,12.70718232044199,29.078014184397162,23.636363636363637,25.396825396825395,12.385321100917432,-0.5005720823798754,-9.793117943790534,27.94953175815995,-5.486782720825268,19.71620971620971
missouri,24,2019,28,169,13.461538461538462,81.25,6,13.414634146341465,274,36,46,70.1219512195122,73.68421052631578,70,40.853658536585364,74.18478260869566,23,68.90243902439023,83.97790055248619,82,72.5609756097561,56.02836879432624,78,81.70731707317073,61.51515151515151,48,6.707317073170732,41.7989417989418,17.293233082706767,19.021739130434785,12.70718232044199,29.078014184397162,23.636363636363637,25.396825396825395,7.5657894736842195,-0.5005720823798754,-9.793117943790534,27.94953175815995,-5.486782720825268
mississippi,25,2019,28,126,16.56804733727811,74.55621301775149,6,9.75609756097561,275,36,28,13.414634146341465,81.25,46,70.1219512195122,73.68421052631578,70,40.853658536585364,74.18478260869566,23,68.90243902439023,83.97790055248619,82,72.5609756097561,56.02836879432624,78,81.70731707317073,61.51515151515151,13.461538461538462,17.293233082706767,19.021739130434785,12.70718232044199,29.078014184397162,23.636363636363637,-6.693786982248511,7.5657894736842195,-0.5005720823798754,-9.793117943790534,27.94953175815995
montana,26,2019,11,75,12.941176470588237,88.23529411764706,6,25,276,36,28,9.75609756097561,74.55621301775149,28,13.414634146341465,81.25,46,70.1219512195122,73.68421052631578,70,40.853658536585364,74.18478260869566,23,68.90243902439023,83.97790055248619,82,72.5609756097561,56.02836879432624,16.56804733727811,13.461538461538462,17.293233082706767,19.021739130434785,12.70718232044199,29.078014184397162,13.67908109989557,-6.693786982248511,7.5657894736842195,-0.5005720823798754,-9.793117943790534
